"name";"id_in_source"
"Salix viminalis L.";"366500"
"Salix waldsteiniana Willd.";"366600"
"Salsola tragus L.";"367130"
"Salvia ×sylvestris L.";"367800"
"Salvia aethiopis L.";"367200"
"Salvia glutinosa L.";"367300"
"Salvia officinalis L.";"367500"
"Salvia pratensis L.";"367600"
"Salvia sclarea L.";"367700"
"Salvia verbenaca L.";"367900"
"Salvia verticillata L.";"368000"
"Salvinia molesta D. S. Mitch.";"368050"
"Salvinia natans (L.) All.";"368100"
"Sambucus ebulus L.";"368200"
"Sambucus nigra L.";"368300"
"Sambucus racemosa L.";"368400"
"Samolus valerandi L.";"368500"
"Sanguisorba dodecandra Moretti";"368600"
"Sanguisorba minor Scop.";"368650"
"Sanguisorba officinalis L.";"369000"
"Sanicula europaea L.";"369100"
"Saponaria lutea L.";"369300"
"Saponaria ocymoides L.";"369400"
"Saponaria officinalis L.";"369500"
"Sarracenia purpurea L.";"369600"
"Satureja hortensis L.";"370300"
"Satureja montana L.";"370500"
"Saussurea alpina (L.) DC.";"371050"
"Saussurea discolor (Willd.) DC.";"371400"
"Saxifraga adscendens L.";"371500"
"Saxifraga aizoides L.";"371600"
"Saxifraga androsacea L.";"371800"
"Saxifraga aphylla Sternb.";"371900"
"Saxifraga aspera L.";"372000"
"Saxifraga biflora aggr.";"372250"
"Saxifraga bryoides L.";"372300"
"Saxifraga bulbifera L.";"372400"
"Saxifraga caesia L.";"372500"
"Saxifraga cernua L.";"372600"
"Saxifraga cotyledon L.";"372700"
"Saxifraga cuneifolia L.";"372800"
"Saxifraga diapensioides Bellardi";"373000"
"Saxifraga exarata Vill.";"373050"
"Saxifraga giziana P. A. Genty & Bouchard";"373150"
"Saxifraga granulata L.";"373400"
"Saxifraga hirculus L.";"373600"
"Saxifraga hirsuta L.";"373700"
"Saxifraga hostii Tausch";"373795"
"Saxifraga hypnoides L.";"374000"
"Saxifraga muscoides All.";"374300"
"Saxifraga mutata L.";"374400"
"Saxifraga oppositifolia L.";"374450"
"Saxifraga paniculata Mill.";"374600"
"Saxifraga petraea L.";"374700"
"Saxifraga presolanensis Engl.";"374800"
"Saxifraga retusa Gouan";"374995"
"Saxifraga rosacea Moench";"375150"
"Saxifraga rotundifolia L.";"375400"
"Saxifraga sedoides L.";"375600"
"Saxifraga seguieri Spreng.";"375700"
"Saxifraga stellaris L.";"375800"
"Saxifraga stolonifera Meerb.";"375900"
"Saxifraga tridactylites L.";"376000"
"Saxifraga umbrosa L.";"376100"
"Saxifraga valdensis DC.";"376200"
"Saxifraga vandellii Sternb.";"376300"
"Scabiosa canescens Waldst. & Kit.";"376400"
"Scabiosa columbaria L.";"376500"
"Scabiosa lucida Vill.";"377100"
"Schoenoplectus pungens (Vahl) Palla";"378400"
"Silene saxifraga L.";"396900"
"Scabiosa ochroleuca L.";"377200"
"Scabiosa triandra L.";"377500"
"Scabiosa velenovskyana Bobrov";"377600"
"Scabiosa vestina W. D. J. Koch";"377700"
"Scandix pecten-veneris L.";"377900"
"Scheuchzeria palustris L.";"378000"
"Schoenoplectus ×carinatus (Sm.) Palla";"378900"
"Schoenoplectus lacustris (L.) Palla";"378200"
"Schoenoplectus mucronatus (L.) Palla";"378300"
"Schoenoplectus supinus (L.) Palla";"378600"
"Schoenoplectus tabernaemontani (C. C. Gmel.) Palla";"378700"
"Schoenoplectus triqueter (L.) Palla";"378800"
"Schoenus ferrugineus L.";"379000"
"Schoenus nigricans L.";"379100"
"Scilla autumnalis L.";"379200"
"Scilla bifolia L.";"379300"
"Scilla forbesii (Baker) Speta";"379330"
"Scilla luciliae (Boiss.) Speta";"379360"
"Scilla siberica Haw.";"379550"
"Scirpoides holoschoenus (L.) Soják";"379560"
"Scirpus atrovirens Willd.";"379580"
"Scirpus hattorianus Makino";"379590"
"Scirpus pendulus Muhl.";"379650"
"Scirpus sylvaticus L.";"379700"
"Scleranthus annuus L.";"379795"
"Scleranthus perennis L.";"380200"
"Sclerochloa dura (L.) P. Beauv.";"380500"
"Scorzonera aristata DC.";"380900"
"Scorzonera austriaca Willd.";"381000"
"Scorzonera hispanica L.";"381100"
"Scorzonera humilis L.";"381200"
"Scorzonera laciniata L.";"381250"
"Scorzonera rosea Waldst. & Kit.";"381500"
"Scrophularia auriculata L.";"381800"
"Scrophularia canina L.";"381900"
"Scrophularia juratensis Schleich.";"382000"
"Scrophularia nodosa L.";"382100"
"Scrophularia umbrosa Dumort.";"382200"
"Scrophularia vernalis L.";"382300"
"Scutellaria alpina L.";"382400"
"Scutellaria altissima L.";"382500"
"Scutellaria galericulata L.";"382600"
"Scutellaria minor Huds.";"382800"
"Secale cereale L.";"382900"
"Securigera varia (L.) Lassen";"383000"
"Sedum acre L.";"383100"
"Sedum album L.";"383200"
"Sedum alpestre Vill.";"383300"
"Sedum anacampseros L.";"383400"
"Sedum annuum L.";"383500"
"Sedum atratum L.";"383700"
"Sedum sarmentosum Bunge";"385300"
"Sedum cepaea L.";"383800"
"Sedum dasyphyllum L.";"383900"
"Sedum forsterianum Sm.";"384100"
"Sedum hirsutum All.";"384200"
"Sedum hispanicum L.";"384300"
"Sedum hybridum L.";"384350"
"Sedum rubens L.";"385100"
"Sedum rupestre aggr.";"385210"
"Sedum sexangulare L.";"385500"
"Sedum spurium M. Bieb.";"385600"
"Sedum stoloniferum S. G. Gmel.";"385650"
"Sedum telephium L.";"385695"
"Sedum villosum L.";"386000"
"Selaginella helvetica (L.) Link";"386200"
"Selaginella selaginoides (L.) Schrank & Mart.";"386300"
"Selinum carvifolia (L.) L.";"386400"
"Sempervivum ×fauconnetii Reut.";"387420"
"Sempervivum arachnoideum L.";"386700"
"Senecio jacobaea L.";"389600"
"Sempervivum grandiflorum Haw.";"386900"
"Sempervivum montanum L.";"387000"
"Sempervivum tectorum L.";"387100"
"Sempervivum wulfenii Mert. & W. D. J. Koch";"387400"
"Senecio abrotanifolius L.";"387500"
"Senecio alpinus (L.) Scop.";"387600"
"Senecio aquaticus Hill";"387700"
"Senecio cacaliaster Lam.";"387800"
"Senecio doronicum (L.) L.";"388200"
"Senecio erraticus Bertol.";"388300"
"Senecio erucifolius L.";"388400"
"Senecio gallicus Vill.";"388550"
"Senecio halleri Dandy";"388700"
"Senecio inaequidens DC.";"389000"
"Senecio incanus L.";"389005"
"Sesleria sphaerocephala Ard.";"392500"
"Senecio ovatus aggr.";"389870"
"Senecio paludosus L.";"389900"
"Senecio rupestris Waldst. & Kit.";"390000"
"Senecio subalpinus W. D. J. Koch";"390150"
"Senecio sylvaticus L.";"390200"
"Senecio vernalis Waldst. & Kit.";"390350"
"Senecio viscosus L.";"390400"
"Senecio vulgaris L.";"390500"
"Serapias vomeracea (Burm. f.) Briq.";"390700"
"Serratula tinctoria L.";"390950"
"Seseli annuum L.";"391250"
"Seseli hippomarathrum Jacq.";"391600"
"Seseli libanotis (L.) W. D. J. Koch";"391700"
"Seseli montanum L.";"391800"
"Seseli pallasii Besser";"391900"
"Sesleria caerulea (L.) Ard.";"392200"
"Sesleria ovata (Hoppe) A. Kern.";"392400"
"Setaria faberi R. A. W. Herrm.";"392850"
"Setaria italica (L.) P. Beauv.";"393100"
"Setaria parviflora (Poir.) Kerguélen";"393150"
"Setaria pumila (Poir.) Roem. & Schult.";"393200"
"Setaria verticillata (L.) P. Beauv.";"393300"
"Setaria verticilliformis Dumort.";"393400"
"Setaria viridis (L.) P. Beauv.";"393500"
"Sherardia arvensis L.";"393600"
"Sibbaldia procumbens L.";"393700"
"Sicyos angulatus L.";"393750"
"Sideritis hyssopifolia L.";"393800"
"Sideritis montana L.";"393900"
"Silaum silaus (L.) Schinz & Thell.";"394200"
"Silene acaulis (L.) Jacq.";"394300"
"Silene alpestris Jacq.";"394450"
"Silene armeria L.";"394500"
"Silene conica L.";"394600"
"Silene coronaria (L.) Clairv.";"394700"
"Silene cretica L.";"394750"
"Silene dichotoma Ehrh.";"394800"
"Silene dioica (L.) Clairv.";"394900"
"Silene elisabethae Jan";"395000"
"Silene exscapa All.";"395100"
"Taraxacum handelii Murr";"412800"
"Silene flos-cuculi (L.) Clairv.";"395200"
"Silene flos-jovis (L.) Clairv.";"395300"
"Silene gallica L.";"395400"
"Silene italica (L.) Pers.";"395700"
"Silene nemoralis Waldst. & Kit.";"395950"
"Sisymbrella aspera (L.) Spach";"398150"
"Silene noctiflora L.";"396000"
"Silene nutans L.";"396050"
"Silene otites (L.) Wibel";"396300"
"Silene pratensis (Rafn) Godr.";"396400"
"Silene pusilla Waldst. & Kit.";"396600"
"Silene rupestris L.";"396800"
"Silene suecica (Lodd.) Greuter & Burdet";"397000"
"Silene vallesia L.";"397100"
"Silene viscaria (L.) Borkh.";"397200"
"Silene vulgaris (Moench) Garcke";"397295"
"Silphium perfoliatum L.";"397750"
"Silybum marianum (L.) Gaertn.";"397800"
"Sinapis alba L.";"397900"
"Sinapis arvensis L.";"398000"
"Sison amomum L.";"398100"
"Sisymbrium altissimum L.";"398200"
"Sisymbrium austriacum Jacq.";"398300"
"Sisymbrium irio L.";"398400"
"Sisymbrium loeselii L.";"398500"
"Sisymbrium officinale (L.) Scop.";"398600"
"Sisymbrium orientale L.";"398700"
"Sisymbrium strictissimum L.";"398800"
"Sisymbrium supinum L.";"398900"
"Sisyrinchium montanum Greene";"399200"
"Sium latifolium L.";"399300"
"Smyrnium perfoliatum L.";"399350"
"Solanum carolinense L.";"399430"
"Solanum chenopodioides Lam.";"399450"
"Solanum dulcamara L.";"399500"
"Solanum melongena L.";"400000"
"Solanum nigrum L.";"400100"
"Solanum physalifolium Rusby";"400230"
"Solanum rostratum Dunal";"400280"
"Solanum tuberosum L.";"400400"
"Solanum villosum Mill.";"400450"
"Soldanella alpina L.";"400600"
"Soldanella minima Hoppe";"400700"
"Soldanella pusilla Baumg.";"400800"
"Soleirolia soleirolii (Req.) Dandy";"400860"
"Solidago canadensis aggr.";"401050"
"Solidago graminifolia (L.) Salisb.";"401200"
"Staphylea pinnata L.";"407000"
"Solidago virgaurea L.";"401395"
"Sonchus arvensis L.";"401595"
"Sonchus asper Hill";"401800"
"Sonchus oleraceus L.";"401900"
"Sonchus palustris L.";"402000"
"Sonchus tenerrimus L.";"402050"
"Sorbaria sorbifolia (L.) A. Braun";"402150"
"Sorbus aria aggr.";"402250"
"Sorbus aucuparia L.";"402300"
"Sorbus chamaemespilus (L.) Crantz";"402400"
"Sorbus domestica L.";"402500"
"Sorbus torminalis (L.) Crantz";"402700"
"Sorghum bicolor (L.) Moench";"402760"
"Trifolium ochroleucon Huds.";"426600"
"Sorghum halepense (L.) Pers.";"402800"
"Sparganium angustifolium Michx.";"402900"
"Sparganium emersum Rehmann";"403000"
"Sparganium erectum L.";"403100"
"Sparganium natans L.";"403800"
"Spartium junceum L.";"404200"
"Spergula arvensis L.";"404300"
"Spergula pentandra L.";"404400"
"Spergularia marina (L.) Griseb.";"404450"
"Spergularia media (L.) C. Presl";"404600"
"Spergularia rubra (L.) J. Presl & C. Presl";"404700"
"Spergularia segetalis (L.) G. Don";"404800"
"Spinacia oleracea L.";"404900"
"Spiraea ×arguta Zabel";"404985"
"Spiraea alba Du Roi";"404930"
"Spiraea chamaedryfolia L.";"404950"
"Spiraea japonica L. f.";"404960"
"Stellaria alsine Grimm";"407100"
"Spiraea salicifolia aggr.";"404970"
"Spiranthes aestivalis (Poir.) Rich.";"405000"
"Spiranthes spiralis (L.) Chevall.";"405100"
"Spirodela polyrhiza (L.) Schleid.";"405200"
"Sporobolus indicus (L.) R. Br.";"405230"
"Sporobolus neglectus Nash";"405250"
"Sporobolus vaginiflorus (A. Gray) Alph. Wood";"405280"
"Stachys ×ambigua Sm.";"406850"
"Stachys alopecuros (L.) Benth.";"405300"
"Stachys alpina L.";"405400"
"Stachys annua (L.) L.";"405500"
"Stachys arvensis (L.) L.";"405600"
"Stachys byzantina K. Koch";"405700"
"Stachys germanica L.";"405800"
"Stachys officinalis (L.) Trevis.";"406000"
"Stachys palustris L.";"406400"
"Stachys pradica (Zanted.) Greuter & Pignatti";"406500"
"Stachys recta L.";"406595"
"Stachys sylvatica L.";"406800"
"Stellaria graminea L.";"407500"
"Stellaria holostea L.";"407600"
"Stellaria longifolia Willd.";"407700"
"Stellaria media aggr.";"407805"
"Stellaria nemorum L.";"408095"
"Stellaria palustris Hoffm.";"408400"
"Stemmacantha rhapontica (L.) Dittrich";"408600"
"Stipa capillata L.";"409000"
"Stipa pennata aggr.";"409515"
"Stratiotes aloides L.";"409700"
"Trifolium dubium Sibth.";"425100"
"Streptopus amplexifolius (L.) DC.";"409800"
"Subularia aquatica L.";"409900"
"Succisa pratensis Moench";"410100"
"Succisella inflexa (Kluk) Beck";"410200"
"Swertia perennis L.";"410300"
"Symphoricarpos albus (L.) S. F. Blake";"410400"
"Symphoricarpos orbicularis Moench";"410450"
"Symphytum bulbosum K. F. Schimp.";"410700"
"Symphytum grandiflorum DC.";"410750"
"Symphytum officinale aggr.";"410850"
"Symphytum tuberosum L.";"410900"
"Syringa vulgaris L.";"411100"
"Tagetes erecta L.";"411130"
"Tagetes patula L.";"411160"
"Tamus communis L.";"411200"
"Tanacetum balsamita L.";"411300"
"Tanacetum cinerariifolium (Trevir.) Sch. Bip.";"411400"
"Tanacetum corymbosum (L.) Sch. Bip.";"411500"
"Tanacetum macrophyllum (Waldst. & Kit.) Sch. Bip.";"411600"
"Tanacetum parthenium (L.) Sch. Bip.";"411700"
"Tanacetum vulgare L.";"411800"
"Taraxacum alpestre aggr.";"411850"
"Taraxacum alpinum aggr.";"412000"
"Taraxacum aquilonare Hand.-Mazz.";"412100"
"Taraxacum ceratophorum aggr.";"412300"
"Taraxacum cucullatum aggr.";"412500"
"Taraxacum dissectum (Ledeb.) Ledeb.";"412600"
"Taraxacum fontanum aggr.";"412700"
"Taraxacum laevigatum aggr.";"412900"
"Taraxacum officinale aggr.";"413100"
"Taraxacum pacheri Sch. Bip.";"413200"
"Taraxacum palustre aggr.";"413400"
"Taraxacum schroeterianum Hand.-Mazz.";"413500"
"Teucrium scorodonia L.";"415300"
"Taxodium distichum (L.) Rich.";"413550"
"Taxus baccata L.";"413600"
"Teesdalia nudicaulis (L.) R. Br.";"413700"
"Telekia speciosa (Schreb.) Baumg.";"413800"
"Telephium imperati L.";"414000"
"Tellima grandiflora (Pursh) Lindl.";"414050"
"Tephroseris capitata (Wahlenb.) Griseb. & Schenk";"414100"
"Tephroseris helenitis (L.) B. Nord.";"414200"
"Tephroseris integrifolia (L.) Holub";"414300"
"Tephroseris tenuifolia (Gaudin) Holub";"414400"
"Tetragonia tetragonoides (Pall.) Kuntze";"414600"
"Teucrium botrys L.";"414900"
"Teucrium chamaedrys L.";"415000"
"Teucrium montanum L.";"415100"
"Teucrium scordium L.";"415200"
"Thalictrum alpinum L.";"415400"
"Thalictrum aquilegiifolium L.";"415500"
"Thalictrum flavum L.";"415800"
"Thalictrum foetidum L.";"415900"
"Thalictrum lucidum L.";"416100"
"Thalictrum minus L.";"416195"
"Thalictrum simplex L.";"416600"
"Thelypteris palustris Schott";"417000"
"Thesium alpinum L.";"417200"
"Thesium bavarum Schrank";"417300"
"Thesium divaricatum Mert. & W. D. J. Koch";"417400"
"Thesium humifusum DC.";"417500"
"Thesium linophyllon L.";"417600"
"Thesium pyrenaicum Pourr.";"417700"
"Thesium rostratum Mert. & W. D. J. Koch";"417800"
"Thlaspi alliaceum L.";"417900"
"Thlaspi alpestre aggr.";"417995"
"Thlaspi arvense L.";"418200"
"Thlaspi montanum L.";"418700"
"Thlaspi perfoliatum L.";"418800"
"Thlaspi praecox Wulfen";"418900"
"Thlaspi rotundifolium (L.) Gaudin";"419095"
"Thlaspi sylvium Gaudin";"419400"
"Thuja occidentalis L.";"419600"
"Thuja plicata D. Don";"419750"
"Thymelaea passerina (L.) Coss. & Germ.";"419800"
"Thymus serpyllum aggr.";"421200"
"Thymus vulgaris L.";"421300"
"Tilia cordata Mill.";"421400"
"Tilia platyphyllos Scop.";"421500"
"Tilia tomentosa Moench";"421550"
"Tragopogon pratensis L.";"422950"
"Tofieldia calyculata (L.) Wahlenb.";"421600"
"Tofieldia pusilla (Michx.) Pers.";"421700"
"Tordylium maximum L.";"421800"
"Torilis arvensis (Huds.) Link";"422000"
"Torilis japonica (Houtt.) DC.";"422100"
"Torilis leptophylla (L.) Rchb. f.";"422200"
"Torilis nodosa (L.) Gaertn.";"422300"
"Toxicodendron radicans (L.) Kuntze";"422350"
"Tozzia alpina L.";"422400"
"Trachycarpus fortunei (Hook.) H. Wendl.";"422450"
"Trachystemon orientalis (L.) G. Don";"422480"
"Tradescantia virginiana L.";"422510"
"Tragopogon crocifolius L.";"422500"
"Tragopogon dubius Scop.";"422600"
"Tragopogon porrifolius L.";"422900"
"Tragus racemosus (L.) All.";"423400"
"Trapa natans L.";"423500"
"Traunsteinera globosa (L.) Rchb.";"423600"
"Tribulus terrestris L.";"423700"
"Trichophorum alpinum (L.) Pers.";"423800"
"Trichophorum cespitosum (L.) Hartm.";"423900"
"Trichophorum pumilum (Vahl) Schinz & Thell.";"424100"
"Trientalis europaea L.";"424200"
"Trifolium alexandrinum L.";"424300"
"Trifolium alpestre L.";"424400"
"Trifolium alpinum L.";"424500"
"Trifolium angustifolium L.";"424600"
"Trifolium arvense L.";"424700"
"Trifolium aureum Pollich";"424800"
"Trifolium badium Schreb.";"424900"
"Trifolium campestre Schreb.";"425000"
"Trifolium fragiferum L.";"425400"
"Trifolium glomeratum L.";"425500"
"Trifolium hybridum L.";"425595"
"Trifolium incarnatum L.";"425750"
"Trifolium medium L.";"426000"
"Trifolium micranthum Viv.";"426100"
"Trifolium montanum L.";"426300"
"Trifolium nigrescens Viv.";"426400"
"Trifolium pallescens Schreb.";"426700"
"Trifolium patens Schreb.";"426800"
"Trifolium pratense L.";"426895"
"Trifolium repens L.";"427100"
"Trifolium resupinatum L.";"427400"
"Trifolium rubens L.";"427500"
"Trifolium saxatile All.";"427600"
"Trifolium scabrum L.";"427700"
"Trifolium spadiceum L.";"427800"
"Trifolium striatum L.";"427900"
"Trifolium subterraneum L.";"428000"
"Trifolium thalii Vill.";"428100"
"Triglochin palustris L.";"428200"
"Trigonella caerulea (L.) Ser.";"428300"
"Trigonella foenum-graecum L.";"428400"
"Trigonella monspeliaca L.";"428500"
"Trinia glauca (L.) Dumort.";"428600"
"Tripleurospermum inodorum (L.) Sch. Bip.";"428700"
"Trisetum alpestre (Host) P. Beauv.";"429000"
"Trisetum argenteum (Willd.) Roem. & Schult.";"429100"
"Trisetum cavanillesii Trin.";"429200"
"Trisetum distichophyllum (Vill.) P. Beauv.";"429300"
"Trisetum flavescens (L.) P. Beauv.";"429400"
"Trisetum spicatum (L.) K. Richt.";"429500"
"Triticum aestivum L.";"429600"
"Triticum compactum Host";"429700"
"Triticum dicoccon Schrank";"429800"
"Triticum durum Desf.";"429900"
"Triticum monococcum L.";"430000"
"Triticum polonicum L.";"430100"
"Triticum spelta L.";"430200"
"Triticum turgidum L.";"430300"
"Trochiscanthes nodiflora (All.) W. D. J. Koch";"430500"
"Trollius europaeus L.";"430600"
"Tropaeolum majus L.";"430700"
"Tuberaria guttata (L.) Fourr.";"430800"
"Tulipa clusiana DC.";"430960"
"Typha angustifolia L.";"432100"
"Tulipa gesneriana L.";"431100"
"Tulipa raddii Reboul";"431360"
"Tulipa sylvestris L.";"431380"
"Turgenia latifolia (L.) Hoffm.";"431800"
"Turritis glabra L.";"431900"
"Tussilago farfara L.";"432000"
"Typha ×elata Boreau";"432450"
"Typha domingensis Pers.";"432150"
"Typha latifolia L.";"432200"
"Typha laxmannii Lepech.";"432250"
"Typha minima Hoppe";"432300"
"Typha shuttleworthii W. D. J. Koch & Sond.";"432400"
"Ulex europaeus L.";"432600"
"Ulmus glabra Huds.";"432800"
"Ulmus laevis Pall.";"432900"
"Ulmus minor Mill.";"433000"
"Ulmus pumila L.";"433050"
"Umbilicus rupestris (Salisb.) Dandy";"433300"
"Urtica dioica L.";"433400"
"Urtica urens L.";"433500"
"Utricularia intermedia aggr.";"433850"
"Utricularia minor aggr.";"433950"
"Utricularia vulgaris aggr.";"434250"
"Vaccaria hispanica (Mill.) Rauschert";"434300"
"Vaccinium macrocarpon Aiton";"434600"
"Vaccinium microcarpum (Rupr.) Schmalh.";"434700"
"Vaccinium myrtillus L.";"434800"
"Vaccinium oxycoccos L.";"434900"
"Vaccinium uliginosum aggr.";"435100"
"Vaccinium vitis-idaea L.";"435300"
"Valeriana celtica L.";"435400"
"Valeriana dioica L.";"435600"
"Valeriana montana L.";"435700"
"Valeriana officinalis aggr.";"435900"
"Valeriana pyrenaica L.";"436150"
"Valeriana saliunca All.";"436300"
"Valeriana saxatilis L.";"436500"
"Valeriana supina Ard.";"436600"
"Valeriana tripteris L.";"436700"
"Valeriana tuberosa L.";"436800"
"Valerianella coronata (L.) DC.";"437200"
"Valerianella dentata (L.) Pollich";"437300"
"Valerianella eriocarpa Desv.";"437400"
"Valerianella locusta aggr.";"437550"
"Valerianella rimosa Bastard";"437600"
"Vallisneria spiralis L.";"437700"
"Ventenata dubia (Leers) Coss.";"437750"
"Veratrum album L.";"437800"
"Veratrum nigrum L.";"438200"
"Verbascum alpinum Turra";"438300"
"Verbascum blattaria L.";"438400"
"Verbascum chaixii Vill.";"438495"
"Verbascum densiflorum Bertol.";"438800"
"Verbascum lychnitis L.";"439000"
"Verbascum nigrum L.";"439100"
"Verbascum phlomoides L.";"439200"
"Verbascum phoeniceum L.";"439300"
"Verbascum pulverulentum Vill.";"439500"
"Verbascum sinuatum L.";"439530"
"Verbascum speciosum Schrad.";"439560"
"Verbascum thapsus L.";"439650"
"Verbascum virgatum Stokes";"439900"
"Verbena bonariensis L.";"439950"
"Verbena officinalis L.";"440000"
"Veronica acinifolia L.";"440100"
"Veronica agrestis L.";"440200"
"Veronica allionii Vill.";"440300"
"Veronica alpina L.";"440400"
"Veronica anagallis-aquatica aggr.";"440550"
"Veronica aphylla L.";"440700"
"Veronica arvensis L.";"440800"
"Veronica austriaca L.";"440900"
"Veronica beccabunga L.";"441000"
"Veronica bellidioides L.";"441100"
"Veronica chamaedrys L.";"441400"
"Veronica cymbalaria Bodard";"441460"
"Veronica dillenii Crantz";"441500"
"Veronica filiformis Sm.";"441600"
"Veronica fruticans Jacq.";"441700"
"Veronica fruticulosa L.";"441800"
"Veronica hederifolia L.";"441900"
"Veronica scutellata L.";"443300"
"Veronica montana L.";"442300"
"Veronica officinalis L.";"442400"
"Veronica opaca Fr.";"442500"
"Veronica orsiniana Ten.";"442550"
"Veronica peregrina L.";"442600"
"Veronica persica Poir.";"442700"
"Veronica polita Fr.";"442800"
"Veronica praecox All.";"442900"
"Veronica prostrata L.";"442995"
"Veronica serpyllifolia L.";"443395"
"Veronica teucrium L.";"443900"
"Veronica triphyllos L.";"444000"
"Veronica urticifolia Jacq.";"444100"
"Veronica verna L.";"444200"
"Viburnum lantana L.";"444300"
"Viburnum opulus L.";"444400"
"Viburnum plicatum Thunb.";"444470"
"Viburnum rhytidophyllum Hemsl.";"444450"
"Viola collina Besser";"449800"
"Viburnum tinus L.";"444480"
"Vicia cassubica L.";"444800"
"Vicia cracca L.";"444995"
"Vicia dumetorum L.";"445400"
"Vicia ervilia (L.) Willd.";"445500"
"Vicia faba L.";"445600"
"Vicia grandiflora Scop.";"445700"
"Vicia hirsuta (L.) Gray";"445800"
"Vicia hybrida L.";"445900"
"Vicia lathyroides L.";"446100"
"Vicia lutea L.";"446200"
"Vicia sylvatica L.";"447700"
"Vicia narbonensis L.";"446300"
"Vicia onobrychioides L.";"446400"
"Vicia orobus DC.";"446500"
"Viola comollia Massara";"449900"
"Vicia pannonica Crantz";"446600"
"Vicia parviflora Cav.";"446700"
"Vicia peregrina L.";"446800"
"Vicia pisiformis L.";"446900"
"Vicia sativa L.";"446995"
"Vicia sepium L.";"447400"
"Vicia tetrasperma (L.) Schreb.";"448000"
"Vicia villosa Roth";"448050"
"Vincetoxicum hirundinaria Medik.";"448500"
"Viola alba Besser";"448700"
"Viola biflora L.";"449100"
"Viola calcarata L.";"449200"
"Viola canina L.";"449250"
"Viola cenisia L.";"449700"
"Viola cucullata Aiton";"450000"
"Viola dubyana Burnat";"450100"
"Viola elatior Fr.";"450200"
"Viola hirta L.";"450300"
"Viola lutea Huds.";"450500"
"Viola tricolor aggr.";"452510"
"Viola mirabilis L.";"450600"
"Viola odorata L.";"451000"
"Viola palustris L.";"451100"
"Viola persicifolia auct.";"451200"
"Viola pinnata L.";"451300"
"Viola pumila Chaix";"451400"
"Viola pyrenaica DC.";"451500"
"Viola reichenbachiana Boreau";"451600"
"Viola riviniana Rchb.";"451700"
"Viola rupestris F. W. Schmidt";"451800"
"Viola suavis M. Bieb.";"452200"
"Viola thomasiana Songeon & E. P. Perrier";"452400"
"Viscum album L.";"452600"
"Vitis labrusca L.";"453400"
"Vitis sylvestris C. C. Gmel.";"453500"
"Vitis vinifera L.";"453600"
"Vulpia bromoides (L.) Gray";"453700"
"Vulpia ciliata Dumort.";"453800"
"Vulpia myuros (L.) C. C. Gmel.";"453900"
"Vulpia unilateralis (L.) Stace";"454000"
"Wahlenbergia hederacea (L.) Rchb.";"454100"
"Waldsteinia geoides Willd.";"454130"
"Waldsteinia ternata (Stephan) Fritsch";"454160"
"Willemetia stipitata (Jacq.) Dalla Torre";"454200"
"Wisteria sinensis (Sims) Sweet";"454300"
"Wolffia arrhiza (L.) Wimm.";"454400"
"Woodsia alpina (Bolton) Gray";"454500"
"Woodsia ilvensis (L.) R. Br.";"454700"
"Woodsia pulchella Bertol.";"454800"
"Xanthium spinosum L.";"455100"
"Xanthium strumarium aggr.";"455250"
"Xeranthemum annuum L.";"455300"
"Xeranthemum cylindraceum Sm.";"455400"
"Xeranthemum inapertum (L.) Mill.";"455600"
"Xerolekia speciosissima (L.) Anderb.";"455630"
"Yucca filamentosa L.";"455650"
"Zannichellia palustris L.";"455700"
"Zea mays L.";"455800"
"Zinnia elegans Jacq.";"455900"
"Achillea erba-rotta All. subsp. erba-rotta";"1400"
"Achillea erba-rotta subsp. moschata (Wulfen) Vacc.";"1500"
"Achillea millefolium L. subsp. millefolium";"1701"
"Achillea millefolium subsp. sudetica (Opiz) J. Weiss";"1702"
"Achillea stricta Gremli";"2500"
"Achillea collina Rchb.";"1200"
"Achillea millefolium L.";"1700"
"Achillea distans Willd.";"1300"
"Achillea pratensis Saukel & R. Länger";"2150"
"Achillea roseoalba Ehrend.";"2300"
"Achillea setacea Waldst. & Kit.";"2400"
"Achillea nobilis L. subsp. nobilis";"2050"
"Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman";"3530"
"Aconitum lycoctonum subsp. neapolitanum (Ten.) Nyman";"3520"
"Aconitum napellus subsp. lusitanicum Rouy";"3560"
"Aconitum napellus subsp. tauricum (Wulfen) Gáyer";"3570"
"Aconitum napellus subsp. vulgare Rouy & Foucaud";"3580"
"Aconitum variegatum L. subsp. variegatum";"4400"
"Aconitum variegatum subsp. paniculatum (Arcang.) Negodi";"4600"
"Aconitum variegatum subsp. rostratum (DC.) Gáyer";"4700"
"Aconitum variegatum subsp. valesiacum (Gáyer) Greuter & Burdet";"4800"
"Aegilops geniculata Roth";"6430"
"Aegilops neglecta Bertol.";"6460"
"Aethionema saxatile (L.) R. Br. subsp. saxatile";"7050"
"Agropyron cristatum (L.) Gaertn. subsp. cristatum";"7750"
"Agropyron cristatum subsp. pectinatum (M. Bieb.) Tzvelev";"7770"
"Aira caryophyllea L. subsp. caryophyllea";"9730"
"Aira caryophyllea subsp. plesiantha (Boreau) K. Richt.";"9760"
"Alchemilla opaca Buser";"17800"
"Alchemilla saxetana Buser";"19100"
"Alchemilla saxatilis Buser";"19000"
