"name";"id_in_source"
"Matricaria discoidea DC. (Strahlenlose Kamille)";"254100"
"Matricaria matricarioides auct.";"254200"
"Matricaria recutita L.";"254300"
"Matricaria suaveolens (Pursh) Buchenau";"254400"
"Matteuccia struthiopteris (L.) Tod. (Straussfarn)";"254500"
"Matthiola fruticulosa (L.) Maire subsp. valesiaca (Boiss.) P. W. Ball";"254600"
"Matthiola fruticulosa aggr.";"1002642"
"Matthiola incana";"1002643"
"Matthiola valesiaca Boiss. (Walliser Levkoje)";"254700"
"Mazus pumilio";"1002644"
"Meconopsis cambrica (L.) Vig. (Kambrischer Scheinmohn)";"254800"
"Medicago arabica (L.) Huds. (Arabischer Schneckenklee)";"254900"
"Medicago carstiensis Wulfen (Karst-Schneckenklee)";"255000"
"Medicago coronata";"1002645"
"Medicago falcata L. (Gelbe Luzerne, Sichelklee)";"255100"
"Medicago glutinosa";"1002649"
"Medicago hispida Gaertn.";"255200"
"Medicago intertexta";"1002646"
"Medicago lupulina L. (Hopfenklee)";"255300"
"Medicago minima (L.) L. (Zwerg-Schneckenklee)";"255400"
"Medicago nigra (L.) Krock.";"255500"
"Medicago orbicularis (L.) Bartal. (Scheiben-Schneckenklee)";"255600"
"Medicago pironae";"1002647"
"Medicago polymorpha L. (Stachliger Schneckenklee)";"255700"
"Medicago prostrata Jacq. (Niederliegende Luzerne)";"255800"
"Medicago rigidula (L.) All. (Samt-Schneckenklee)";"255900"
"Medicago sativa aggr.";"1002648"
"Medicago sativa L. (Luzerne)";"256000"
"Medicago scutellata";"1002650"
"Medicago x varia Martyn (Bastard-Luzerne, Sand-Luzerne)";"256100"
"Melampyrum";"1001014"
"Melampyrum arvense aggr.";"1002651"
"Melampyrum arvense L. (Acker-Wachtelweizen)";"256200"
"Melampyrum barbatum";"1002652"
"Melampyrum carstiense";"1002653"
"Melampyrum catalaunicum";"1002655"
"Melampyrum cristatum L. (Kamm-Wachtelweizen)";"256300"
"Melampyrum italicum";"1002656"
"Melampyrum nemorosum aggr.";"1002654"
"Melampyrum nemorosum L. (Hain-Wachtelweizen)";"256400"
"Melampyrum pratense L. (Heide-Wachtelweizen)";"256500"
"Melampyrum subalpinum";"1002657"
"Melampyrum sylvaticum L. (Wald-Wachtelweizen)";"256600"
"Melampyrum velebiticum auct.";"256700"
"Melica amethystina";"1002662"
"Melica ciliata aggr.";"1002658"
"Melica ciliata L. (Gewimpertes Perlgras)";"256800"
"Melica magnolii";"1002659"
"Melica minuta";"1002660"
"Melica nutans aggr.";"1002661"
"Melica nutans L. (Nickendes Perlgras)";"256900"
"Melica picta";"1002663"
"Melica transsilvanica Schur (Siebenbürgisches Perlgras)";"257000"
"Melica uniflora Retz. (Einblütiges Perlgras)";"257100"
"Melilotus albus Medik. (Weisser Honigklee)";"257200"
"Melilotus altissimus Thuill. (Hoher Honigklee)";"257300"
"Melilotus dentatus";"1002665"
"Melilotus indicus (L.) All. (Kleinblütiger Honigklee)";"257400"
"Melilotus italicus";"1002666"
"Melilotus neapolitanus Ten. (Neapolitanischer Honigklee)";"257500"
"Melilotus officinalis aggr.";"1002664"
"Melilotus officinalis Lam. (Gebräuchlicher Honigklee)";"257600"
"Melilotus sp.";"1003952"
"Melilotus sulcatus Desf. (Gefurchter Honigklee)";"257700"
"Melissa officinalis L. (Melisse)";"257800"
"Melittis melissophyllum L. (Immenblatt)";"257900"
"Mentha aquatica L. (Bach-Minze)";"258000"
"Mentha arvensis L. (Acker-Minze)";"258100"
"Mentha gentilis";"1002669"
"Mentha longifolia (L.) Huds. (Ross-Minze)";"258200"
"Mentha pulegium L. (Polei-Minze)";"258300"
"Mentha requienii";"1002667"
"Mentha rotundifolia auct.";"258400"
"Mentha sp.";"1001067"
"Mentha spicata aggr.";"1002668"
"Mentha spicata L. (Grüne Minze)";"258500"
"Mentha suaveolens Ehrh. (Rundblättrige Minze)";"258600"
"Mentha verticillata";"1002670"
"Mentha villosa";"1002671"
"Mentha x piperita L. (Pfeffer-Minze)";"258700"
"Menyanthes trifoliata L. (Fieberklee)";"258800"
"Mercurialis annua L. (Einjähriges Bingelkraut)";"258900"
"Mercurialis ovata Sternb. & Hoppe (Eiblättriges Bingelkraut)";"259000"
"Mercurialis perennis aggr.";"1002672"
"Mercurialis perennis L. (Ausdauerndes Bingelkraut)";"259100"
"Mespilus germanica L. (Mispel)";"259200"
"Meum athamanticum Jacq. (Bärenwurz)";"259300"
"Mibora minima (L.) Desv. (Kleines Zwerggras)";"259400"
"Micromeria marginata";"1002673"
"Micromeria thymifolia";"1002674"
"Micropus discolor";"1002676"
"Micropus erectus aggr.";"1002675"
"Micropus erectus L. (Falzblume)";"259500"
"Micropyrum tenellum (L.) Link (Kies-Dünnschwanz)";"259600"
"Microstylis monophyllos (L.) Lindl.";"259700"
"Milium alpicolum";"1002678"
"Milium effusum aggr.";"1002677"
"Milium effusum L. (Waldhirse)";"259800"
"Milium vernale";"1002679"
"Mimulus guttatus DC. (Gauklerblume)";"259900"
"Mimulus moschatus Lindl. (Moschus-Gauklerblume)";"260000"
"Minuartia aretioides (Sommerauer) Schinz & Thell.";"260100"
"Minuartia austriaca (Jacq.) Hayek (Österreichische Miere)";"260200"
"Minuartia austriaca aggr.";"1002680"
"Minuartia biflora (L.) Schinz & Thell. (Zweiblütige Miere)";"260300"
"Minuartia capillacea (All.) Graebn. (Feinblättrige Miere)";"260400"
"Minuartia cherlerioides (Hoppe) Bech. s.l.";"260495"
"Minuartia cherlerioides (Hoppe) Bech. s.str. (Kahle Polster-Miere)";"260500"
"Minuartia cherlerioides (Hoppe) Bech. subsp. rionii (Gremli) Friedrich (Behaarte Polster-Miere)";"260600"
"Minuartia cherlerioides aggr.";"1002681"
"Minuartia fastigiata (Sm.) Rchb.";"260700"
"Minuartia flaccida (All.) Schinz & Thell.";"260800"
"Minuartia glaucina";"1002692"
"Minuartia graminifolia";"1002682"
"Minuartia grignensis (Rchb.) Mattf. (Grigna-Miere)";"260900"
"Minuartia herniarioides (Rion) H. E. Hess & Landolt";"261000"
"Minuartia hybrida (Vill.) Schischk. (Zarte Miere)";"261100"
"Minuartia hybrida aggr.";"1002683"
"Minuartia kitaibelii";"1002687"
"Minuartia lanceolata";"1002690"
"Minuartia laricifolia (L.) Schinz & Thell. (Nadelblättrige Miere)";"261200"
"Minuartia laricifolia aggr.";"1002686"
"Minuartia mediterranea";"1002684"
"Minuartia mutabilis (Lapeyr.) Bech.";"261300"
"Minuartia recurva (All.) Schinz & Thell. (Krummblättrige Miere)";"261400"
"Minuartia rostrata (Pers.) Rchb. (Geschnäbelte Miere)";"261450"
"Minuartia rostrata aggr.";"1002688"
"Minuartia rubra (Scop.) McNeill (Büschelige Miere)";"261500"
"Minuartia rupestris (Scop.) Schinz & Thell. (Felsen-Miere)";"261600"
"Minuartia rupestris aggr.";"1002689"
"Minuartia sedoides (L.) Hiern (Zwerg-Miere)";"261700"
"Minuartia setacea (Thuill.) Hayek (Borstenblättrige Miere)";"261800"
"Minuartia stricta (Sw.) Hiern (Steife Miere)";"261900"
"Minuartia vaillantiana";"1002685"
"Minuartia verna";"1003855"
"Minuartia verna (L.) Hiern (Frühlings-Miere)";"262000"
"Minuartia verna aggr.";"1002691"
"Minuartia villarii (Balb.) Wilczek & Chenevard (Villars&#39; Miere)";"262100"
"Minuartia viscosa (Schreb.) Schinz & Thell. (Klebrige Miere)";"262200"
"Mirabilis jalapa";"1002693"
"Miscanthus sinensis Andersson";"262250"
"Misopates calycinum";"1002695"
"Misopates orontium (L.) Raf. (Feldlöwenmaul)";"262300"
"Misopates orontium aggr.";"1002694"
"Mitella pentandra";"1002696"
"Moehringia bavarica (L.) Gren. subsp. insubrica (Degen) W. Sauer";"262400"
"Moehringia bavarica aggr.";"1002697"
"Moehringia ciliata (Scop.) Dalla Torre (Bewimperte Nabelmiere)";"262500"
"Moehringia ciliata aggr.";"1002701"
"Moehringia concarenae F. Fenaroli & F. Martini (Concarena-Nabelmiere)";"262600"
"Moehringia dielsiana Mattf. (Diels Nabelmiere)";"262700"
"Moehringia diversifolia";"1002702"
"Moehringia glaucovirens";"1002698"
"Moehringia insubrica Degen (Insubrische Nabelmiere)";"262800"
"Moehringia intermedia";"1002704"
"Moehringia lebrunii";"1002699"
"Moehringia markgrafii";"1002705"
"Moehringia muscosa aggr.";"1002703"
"Moehringia muscosa L. (Moos-Nabelmiere)";"262900"
"Moehringia pentandra";"1002708"
"Moehringia sedoides";"1002706"
"Moehringia trinervia (L.) Clairv. (Dreinervige Nabelmiere)";"263000"
"Moehringia trinervia aggr.";"1002707"
"Moehringia villosa";"1002700"
"Moenchia erecta (L.) P. Gaertn. & al. (Vierzählige Weissmiere)";"263100"
"Moenchia mantica (L.) Bartl. (Fünfzählige Weissmiere)";"263200"
"Molinia arundinacea";"1003856"
"Molinia arundinacea Schrank (Strand-Pfeifengras)";"263300"
"Molinia arundinacea/caerulea";"1001015"
"Molinia caerulea (L.) Moench (Besenried, Blaues Pfeifengras)";"263400"
"Molinia caerulea aggr.";"1002709"
"Molinia litoralis Host";"263500"
"Molinia litoralis/caerulea";"1001213"
"Molinia pocsii";"1002710"
"Molinia sp.";"1001068"
"Mollugo verticillata";"1002711"
"Molopospermum peloponnesiacum (L.) W. D. J. Koch (Striemensame)";"263600"
"Moltkia suffruticosa";"1002712"
"Moneses uniflora (L.) A. Gray (Einblütiges Wintergrün, Moosauge)";"263700"
"Monocotyledone";"1003965"
"Monotropa hypophegea Wallr. (Buchenspargel, Kahler Fichtenspargel)";"263800"
"Monotropa hypopitys aggr.";"264000"
"Monotropa hypopitys L. (Behaarter Fichtenspargel, Echter Fichtenspargel)";"263900"
"Montia fontana aggr.";"1002713"
"Montia fontana L. s.l.";"264095"
"Montia fontana L. s.str. (Bach-Quellkraut, Glattsamiges Quellkraut)";"264100"
"Montia fontana L. subsp. amporitana Sennen (Portugiesisches Quellkraut)";"264200"
"Montia fontana L. subsp. chondrosperma (Fenzl) Walters (Acker-Quellkraut, Kleines Quellkraut)";"264300"
"Montia fontana L. subsp. minor (C. C. Gmel.) Schübl. & G. Martens";"264400"
"Montia fontana L. subsp. variabilis Walters (Bach-Quellkraut)";"264500"
"Montia lusitanica Samp.";"264600"
"Montia verna auct.";"264700"
"Moose";"1001069"
"Morus alba L. (Weisser Maulbeerbaum)";"264800"
"Morus nigra L. (Schwarzer Maulbeerbaum)";"264900"
"Muhlenbergia schreberi J. F. Gmel. (Tropfensame)";"265000"
"Muhlenbergia vaginiflora";"1002714"
"Murbeckiella pinnatifida (Lam.) Rothm. (Fiederrauke)";"265100"
"Murdannia keisak";"1002715"
"Muscari armeniacum";"1003857"
"Muscari botryoides (L.) Mill. (Hellblaue Bisamhyazinthe)";"265200"
"Muscari commutatum";"1002716"
"Muscari comosum (L.) Mill. (Schopfige Bisamhyazinthe)";"265300"
"Muscari comosum aggr.";"1002717"
"Muscari latifolium";"1002719"
"Muscari neglectum aggr.";"265450"
"Muscari neglectum Guss. (Übersehene Bisamhyazinthe)";"265400"
"Muscari racemosum (L.) Mill. (Gemeine Bisamhyazinthe)";"265500"
"Muscari racemosum aggr.";"1002720"
"Muscari sp.";"1001205"
"Muscari tenuiflorum";"1002718"
"Myagrum perfoliatum L. (Hohldotter)";"265600"
"Mycelis muralis (L.) Dumort. (Mauerlattich)";"265700"
"Myosotis alpestris F. W. Schmidt (Alpen-Vergissmeinnicht)";"265800"
"Myosotis arvensis Hill (Acker-Vergissmeinnicht)";"265900"
"Myosotis cespitosa Schultz (Rasiges Vergissmeinnicht)";"266000"
"Myosotis decumbens Host (Niederliegendes Vergissmeinnicht)";"266100"
"Myosotis discolor Pers. (Farbwechselndes Vergissmeinnicht)";"266200"
"Myosotis gallica";"1002729"
"Myosotis kerneri";"1002730"
"Myosotis laxa Lehm. subsp. cespitosa (Schultz) Nordh.";"266300"
"Myosotis michaelae";"1002722"
"Myosotis minutiflora";"1002726"
"Myosotis nemorosa Besser (Hain-Vergissmeinnicht)";"266400"
"Myosotis palustris Hill";"266500"
"Myosotis ramosissima Rochel (Hügel-Vergissmeinnicht)";"266600"
"Myosotis rehsteineri Wartm. (Bodensee-Vergissmeinnicht)";"266700"
"Myosotis scorpioides aggr.";"1002721"
"Myosotis scorpioides L. (Sumpf-Vergissmeinnicht)";"266800"
"Myosotis secunda";"1002723"
"Myosotis sp.";"1003953"
"Myosotis sparsiflora";"1002724"
"Myosotis speluncicola";"1002727"
"Myosotis stenophylla";"1002731"
"Myosotis stricta aggr.";"1002725"
"Myosotis stricta Roem. & Schult. (Kleinblütiges Vergissmeinnicht)";"266900"
"Myosotis strigulosa Rchb.";"267000"
"Myosotis sylvatica aggr.";"1002728"
"Myosotis sylvatica Hoffm. (Wald-Vergissmeinnicht)";"267100"
"Myosotis sylvatica sensu Welten & Sutter";"267200"
"Myosotis variabilis";"1002732"
"Myosoton aquaticum (L.) Moench (Wassermiere)";"267300"
"Myosurus minimus L. (Mäuseschwanz)";"267400"
"Myricaria germanica (L.) Desv. (Tamariske)";"267500"
"Myriophyllum";"1001070"
"Myriophyllum alterniflorum DC. (Armblütiges Tausendblatt)";"267600"
"Myriophyllum heterophyllum Michx. (Verschiedenblättriges Tausendblatt)";"267700"
"Myriophyllum spicatum L. (Ähriges Tausendblatt)";"267800"
"Myriophyllum verticillatum L. (Quirliges Tausendblatt)";"267900"
"Myrrhis odorata (L.) Scop. (Süssdolde)";"268000"
"Myrrhoides nodosa";"1002733"
"Myrtus communis L. (Braut-Myrte, Gewöhnliche Myrte)";"268100"
"Najas flexilis (Willd.) Rostk. & W. L. E. Schmidt (Biegsames Nixenkraut)";"268200"
"Najas gracillima";"1002734"
"Najas intermedia Gorski";"268300"
"Najas marina aggr.";"1002735"
"Najas marina L. (Grosses Nixenkraut)";"268400"
"Najas minor All. (Kleines Nixenkraut)";"268500"
"Narcissus assoanus";"1002736"
"Narcissus jonquilla L. (Osterglocken-Narzisse)";"268600"
"Narcissus minor";"1002737"
"Narcissus poëticus aggr.";"1002738"
"Narcissus poëticus L. (Weisse Garten-Narzisse)";"268700"
"Narcissus poëticus L. subsp. radiiflorus (Salisb.) Baker";"268800"
"Narcissus pseudonarcissus L. (Gelbe Narzisse, Osterglocke)";"268900"
"Narcissus radiiflorus Salisb. (Weisse Berg-Narzisse)";"269000"
"Narcissus sp.";"1003926"
"Narcissus tazetta";"1002739"
"Narcissus x biflorus Curtis";"269100"
"Narcissus x incomparabilis Mill. (Unvergleichliche Narzisse)";"269200"
"Narcissus x medioluteus Mill. (Zweiblütige Narzisse)";"269300"
"Narcissus x verbanensis (Herb.) M. Roem. (Langensee-Narzisse)";"269400"
"Nardurus halleri (Viv.) Fiori";"269500"
"Nardurus maritimus (L.) Murb.";"269600"
"Nardus stricta L. (Borstgras)";"269700"
"Nasturtium";"1001071"
"Nasturtium microphyllum (Boenn.) Rchb. (Kleinblättrige Brunnenkresse)";"269800"
"Nasturtium officinale aggr.";"1002740"
"Nasturtium officinale R. Br. (Gemeine Brunnenkresse)";"269900"
"Nelumbo nucifera Gaertn. (Lotosblume)";"270000"
"Neotinea maculata";"1002741"
"Neottia nidus-avis (L.) Rich. (Nestwurz)";"270100"
"Nepeta cataria L. (Echte Katzenminze)";"270200"
"Nepeta nepetella L. (Lanzenblättrige Katzenminze)";"270300"
"Nepeta nuda L. (Kahle Katzenminze)";"270400"
"Nepeta pannonica L.";"270500"
"Nepeta racemosa";"1002742"
"Nerium oleander";"1002743"
"Neslia apiculata Fisch. & al.";"270600"
"Neslia paniculata (L.) Desv. s.l.";"270695"
"Neslia paniculata (L.) Desv. s.str. (Kugelfrüchtiges Ackernüsschen)";"270700"
"Neslia paniculata (L.) Desv. subsp. thracica (Velen.) Bornm. (Spitzfrüchtiges Ackernüsschen)";"270800"
"Neslia paniculata aggr.";"1002744"
"Nicandra physalodes (L.) Gaertn. (Giftbeere)";"270900"
"Nicotiana alata";"1002745"
"Nicotiana rustica L. (Bauern-Tabak)";"271000"
"Nicotiana tabacum L. (Virginischer Tabak)";"271100"
"Nicotiana tabacum L. subsp. macrophylla (Spreng.) Schrank";"271200"
"Nigella arvensis L. (Acker-Schwarzkümmel)";"271300"
"Nigella damascena L. (Damaszener Schwarzkümmel, Gretchen-im-Busch)";"271400"
"Nigritella archiducis-joannis";"1002746"
"Nigritella austriaca (Teppner & E. Klein) P. Delforge";"271450"
"Nigritella bourneriasii";"1002747"
"Nigritella buschmanniae";"1002748"
"Nigritella cenisia G. Foelsche & al.";"271460"
"Nigritella corneliana  (Beauverd) Gölz & H. R. Reinhard";"271470"
"Nigritella dolomitensis";"1002749"
"Nigritella gallica";"1002750"
"Nigritella lithopolitanica";"1002751"
"Nigritella miniata (Crantz) Janch.";"271500"
"Nigritella minor";"1002752"
"Nigritella nigra aggr.";"271650"
"Nigritella nigra auct.";"271600"
"Nigritella rhellicani aggr.";"271700"
"Nigritella rhellicani Teppner & E. Klein (Bränderli, Schwarze Männertreu)";"271660"
"Nigritella rubra (Wettst.) K. Richt. (Rote Männertreu)";"271800"
"Nigritella stiriaca";"1002753"
"Nigritella widderi";"1002754"
"Nitella capillaris (Krock.) J. Groves & Bull.-Webst.";"50032"
"Nitella confervacea (Bréb.) Leonh.";"50033"
"Nitella gracilis (Sm.) C. Agardh";"50035"
"Nitella hyalina (DC.) C. Agardh";"50036"
"Nitella opaca (Bruzelius) C. Agardh";"50038"
"Nitella syncarpa (Thuill.) Chevall.";"50040"
"Nitella tenuissima (Desv.) Kütz.";"50041"
"Nonea erecta Bernh. (Braunes Mönchskraut)";"271900"
"Nonea lutea (Desr.) DC. (Gelbes Mönchskraut)";"272000"
"Nonea pulla DC.";"272100"
"Notholaena marantae (L.) Desv. (Pelzfarn)";"272200"
"Nuphar lutea (L.) Sm. (Grosse Teichrose)";"272300"
"Nuphar lutea aggr.";"1002755"
"Nuphar pumila (Timm) DC. (Kleine Teichrose)";"272400"
"Nuphar sp.";"1001072"
"Nymphaea";"1001073"
"Nymphaea alba aggr.";"1002756"
"Nymphaea alba L. (Weisse Seerose)";"272500"
"Nymphaea candida C. Presl (Kleine Seerose)";"272600"
"Nymphoides peltata (S. G. Gmel.) Kuntze (Teichenzian)";"272700"
"Ocimum basilicum L. (Basilikum)";"272800"
"Odontites glutinosus";"1002757"
"Odontites lanceolatus (Gaudin) Rchb. (Lanzettlicher Zahntrost)";"272900"
"Odontites luteus (L.) Clairv. (Gelber Zahntrost)";"273000"
"Odontites luteus aggr.";"1002758"
"Odontites provincialis";"1002759"
"Odontites serotinus Dumort.";"273100"
"Odontites sp.";"1003927"
"Odontites vernus (Bellardi) Dumort. (Roter Zahntrost)";"273150"
"Odontites vernus (Bellardi) Dumort. s.l.";"273160"
"Odontites vernus (Bellardi) Dumort. s.str.";"273200"
"Odontites vernus (Bellardi) Dumort. subsp. serotinus Corb.";"273300"
"Odontites vernus aggr.";"273350"
"Odontites viscosus (L.) Clairv. (Klebriger Zahntrost)";"273400"
"Odontites vulgaris Moench (Spätblühender Zahntrost)";"273500"
"Oenanthe aquatica (L.) Poir. (Wasserfenchel)";"273600"
"Oenanthe aquatica aggr.";"1002760"
"Oenanthe crocata (Safranrebendolde)";"1000111"
"Oenanthe fistulosa L. (Röhrige Rebendolde)";"273700"
"Oenanthe fluviatilis (Bab.) Coleman (Flutende Rebendolde)";"273800"
"Oenanthe lachenalii C. C. Gmel. (Lachenals Rebendolde)";"273900"
"Oenanthe peucedanifolia Pollich (Schmalblättrige Rebendolde)";"274000"
"Oenanthe pimpinelloides";"1002762"
"Oenanthe pimpinelloides aggr.";"1002761"
"Oenanthe silaifolia";"1002763"
"Oenothera";"1001074"
"Oenothera angustissima";"1002764"
"Oenothera biennis";"1003858"
"Oenothera biennis aggr.";"274105"
"Oenothera biennis L. (Gemeine Nachtkerze)";"274100"
"Oenothera canovirens";"1002765"
"Oenothera deflexa";"1002766"
"Oenothera depressa";"1002767"
"Oenothera erythrosepala Borbás";"274200"
"Oenothera fallax";"1002768"
"Oenothera glazioviana Micheli (Lamarcks Nachtkerze)";"274300"
"Oenothera issleri Rostanski";"274400"
"Oenothera lamarckiana auct.";"274500"
"Oenothera muricata auct.";"274600"
"Oenothera oakesiana";"1002769"
"Oenothera oehlkersii";"1002770"
"Oenothera parviflora L. (Kleinblütige Nachtkerze)";"274700"
"Oenothera perangusta";"1002771"
"Oenothera pycnocarpa";"1002772"
"Oenothera rosea";"1002776"
"Oenothera rubricaulis";"1002773"
"Oenothera strigosa (Rydb.) Mack. & Bush";"274800"
"Oenothera suaveolens Pers.";"274900"
"Oenothera subterminalis";"1002774"
"Oenothera victorini";"1002775"
"Oenothera villosa Thunb. (Schmächtige Nachtkerze)";"275000"
"Olea europaea L. (Ölbaum, Olive)";"275100"
"Omphalodes linifolia";"1002777"
"Omphalodes scorpioides";"1002778"
"Omphalodes verna Moench (Nabelnuss)";"275200"
"Onobrychis arenaria (Kit.) DC. (Strand-Esparsette)";"275300"
"Onobrychis montana DC. (Berg-Esparsette)";"275400"
"Onobrychis saxatilis (L.) Lam. (Felsen-Esparsette)";"275500"
"Onobrychis supina";"1002779"
"Onobrychis taurerica";"1002781"
"Onobrychis viciifolia aggr.";"1002780"
"Onobrychis viciifolia Scop. (Saat-Esparsette)";"275600"
"Ononis antiquorum";"1002786"
"Ononis arvensis";"1002787"
"Ononis breviflora";"1002782"
"Ononis cenisia L.";"275700"
"Ononis cristata Mill. (Mont Cenis-Hauhechel)";"275800"
"Ononis foetens All.";"275900"
"Ononis fruticosa L. (Strauchige Hauhechel)";"276000"
"Ononis minutissima";"1002783"
"Ononis natrix L. (Gelbe Hauhechel)";"276100"
"Ononis pusilla L. (Zierliche Hauhechel)";"276200"
"Ononis reclinata";"1002784"
"Ononis repens L. (Kriechende Hauhechel)";"276300"
"Ononis repens L. subsp. procurrens (Wallr.) Asch. & Graebn.";"276400"
"Ononis rotundifolia L. (Rundblättrige Hauhechel)";"276500"
"Ononis sp.";"1001075"
"Ononis spinosa aggr.";"1002785"
"Ononis spinosa L. s.l.";"276600"
"Ononis spinosa L. s.str. (Dornige Hauhechel)";"276700"
"Ononis spinosa L. subsp. austriaca (Beck) Gams (Oesterreichische Hauhechel)";"276800"
"Ononis striata";"1002788"
"Onopordum acanthium L. (Eselsdistel)";"276900"
"Onopordum illyricum";"1002789"
"Onosma arenaria Waldst. & Kit.";"277000"
"Onosma arenaria Waldst. & Kit. subsp. pennina Braun-Blanq.";"277100"
"Onosma echioides";"1002791"
"Onosma echioides aggr.";"1002790"
"Onosma fastigiata";"1002792"
"Onosma helvetica (A. DC.) Boiss. (Penninische Lotwurz)";"277200"
"Onosma helvetica auct.";"277300"
"Onosma pseudoarenaria Schur s.l. (Schweizer Lotwurz)";"277400"
"Onosma pseudoarenaria Schur subsp. cinerascens (Braun-Blanq.) Rauschert";"277500"
"Onosma pseudoarenaria Schur subsp. helvetica Rauschert";"277600"
"Onosma pseudoarenaria Schur subsp. tridentina (Wettst.) Braun-Blanq.";"277700"
"Onosma taurica auct.";"277800"
"Onosma visianii";"1002793"
"Ophioglossum vulgatum L. (Natterzunge)";"277900"
"Ophrys apifera aggr.";"1002794"
"Ophrys apifera Huds. (Bienen-Ragwurz)";"277950"
"Ophrys apifera Huds. s.l.";"277960"
"Ophrys apifera Huds. s.str.";"278000"
"Ophrys apifera Huds. subsp. botteronii (Chodat) Hegi";"278100"
